row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,gross_rent
424,f187c0f,78e8330,2725.0,269.0,21.616999999999997,27.0,20.837,0.9004332022108249,0.0040033859483144954,0.06065826818702385,0.02431907583528357,0.00220086640442165,0.0,0.008385201414131354,0.0,5.621,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.5920000000000001,0.026000000000000002,0.19399999999999998,0.11800000000000001,0.318,0.133,0.087,0.08900000000000001,0.152,0.331,11.325614805905087,0.0,0.0,220,2730.0,1969.5,0.491,0.265,0.201,0.12075848303393212,0.3722554890219561,0.3273453093812375,0.17964071856287425,14.306676449000001,13.206162875999999,618
425,3d578bf,176f5f0,37256.0,6477.0,39.155,74.0,30.982,0.8641590585517865,0.007387421471311516,0.08069413884768173,0.003195906054300534,0.00944833285212214,0.0019912187254208943,0.03312392349737657,0.0,11.624,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Recreation,0.484,0.066,0.235,0.08199999999999999,0.259,0.182,0.098,0.06,0.153,0.19899999999999998,9.855340295028748,0.0,10.31,254,1359.0,1320.0,0.5,0.201,0.18,0.0896414342629482,0.26294820717131473,0.4113545816733067,0.23605577689243026,11.164638155999999,10.278981764,846
426,3aab157,b795815,2878.0,331.0,27.469,0.0,30.479,0.9660446190543004,0.0014131371645052016,0.02659904989075748,0.002816252079616749,0.0014131371645052016,0.0,0.001713804646314819,0.0,16.119,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.466,0.034,0.2,0.09,0.335,0.21,0.096,0.08,0.132,0.28800000000000003,12.9277170354726,0.0,0.0,203,2730.0,1969.5,0.502,0.212,0.23199999999999998,0.06666666666666668,0.3751243781094528,0.4079601990049752,0.1502487562189055,8.0111459422,13.235806339000002,632
427,327cf27,1b0d913,10487.0,792.0,16.418,0.0,23.315,0.9100836153693014,0.005146326896277126,0.05355365319530162,0.012383038025084612,0.003921958988652201,0.0,0.014911407525383237,0.0,9.854,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.48700000000000004,0.046,0.263,0.145,0.295,0.0,0.121,0.07,0.0,0.331,9.776996278850127,0.0,28.49,319,2730.0,2680.0,0.51,0.21899999999999997,0.192,0.11155378486055777,0.3964143426294821,0.3346613545816733,0.15737051792828685,7.1136745975,12.016342225,629
428,47754b3,9d1e27d,17421.0,1829.0,26.01,27.0,30.927,0.8598376002483054,0.10457863171701193,0.024109654875496857,0.002733362035303423,0.003294051683570792,0.0,0.0054466994403115825,0.0,15.940999999999999,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.47,0.067,0.22699999999999998,0.057999999999999996,0.35700000000000004,0.209,0.12300000000000001,0.069,0.0,0.29,13.678268320591538,9.44,23.03,320,3680.0,4279.0,0.519,0.222,0.157,0.17412935323383086,0.3860696517412936,0.2825870646766169,0.15721393034825873,11.643322382000001,11.470401752,655
429,9094161,842bd12,45573.0,3746.0,25.820999999999998,27.0,24.141,0.7466469742934695,0.0028939805205173237,0.17537521954334984,0.04954694235989143,0.007115200383202938,0.00039916972696790677,0.017124381286923198,0.0008981318856777903,10.577,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.485,0.045,0.289,0.133,0.33399999999999996,0.163,0.124,0.08,0.10300000000000001,0.22899999999999998,9.954606896395378,0.0,19.77,247,2080.0,2869.0,0.49700000000000005,0.324,0.121,0.14759036144578316,0.2961847389558233,0.3805220883534137,0.1757028112449799,15.407878325999999,7.7480878117,645
430,be519b1,528ea9f,65184.0,10167.0,32.771,130.0,27.232,0.8367170799755125,0.10819626065052236,0.022811436829481245,0.002699637706612607,0.009072388426683259,0.0007025079533936151,0.018596389109119555,0.0012042993486747688,13.8,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.45,0.07,0.191,0.055999999999999994,0.304,0.228,0.10300000000000001,0.08900000000000001,0.115,0.29100000000000004,13.709323122300408,4.4,16.49,353,1169.0,1149.0,0.518,0.21899999999999997,0.172,0.12224448897795592,0.3156312625250501,0.3336673346693387,0.2284569138276553,11.859945520999998,12.319040185999999,604
431,0f484e7,e2f94fa,10553.0,1302.0,31.454,9.0,25.868000000000002,0.94562311471606,0.0,0.033806482854635146,0.0018260141440432595,0.00030265427801821974,0.0,0.018441734007243527,0.0,15.099,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.49700000000000005,0.042,0.13,0.042,0.321,0.24,0.1,0.07,0.115,0.273,9.055481151006855,0.0,19.8,291,1790.0,1520.0,0.509,0.23,0.204,0.1157684630738523,0.3792415169660679,0.35528942115768464,0.1497005988023952,11.014798142,14.654470571,609
432,6cae293,c3dbf0a,45343.0,4979.0,23.259,113.0,27.638,0.9248615686549381,0.051747789604381735,0.010233405761547628,0.002973895803502588,0.0010113248355345505,0.0,0.00807057244990938,0.0011014428901861438,14.974,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.371,0.083,0.26,0.05,0.337,0.264,0.129,0.11,0.146,0.373,12.99412211132507,3.63,27.5,314,2379.0,1519.0,0.5,0.20600000000000002,0.17800000000000002,0.19839679358717435,0.4418837675350701,0.2344689378757515,0.125250501002004,11.928341915999999,14.195167041,585
433,9d04a77,bc77872,510930.0,64730.0,32.613,2244.0,33.225,0.5871280995863888,0.17973105281035825,0.1529362399344616,0.0011888824504965331,0.05599736247926949,0.0001998121765540392,0.01991128339361001,0.00290726716886127,10.334000000000001,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.5,0.077,0.177,0.046,0.275,0.192,0.09300000000000001,0.091,0.171,0.276,11.459755299986243,8.02,7.58,271,1419.0,999.0,0.515,0.237,0.136,0.11976047904191615,0.31137724550898205,0.26447105788423153,0.30439121756487025,12.361449647999999,8.963469265599999,978
434,61492bf,64ffe5d,118245.0,13368.0,34.8,56.0,28.822,0.8425119429519202,0.006773466286610982,0.10211844627409694,0.00453881831815428,0.022167707847090486,0.0027610317121376147,0.015245265029249055,0.0038833215807403143,10.843,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.503,0.032,0.19899999999999998,0.087,0.23600000000000002,0.046,0.06,0.06,0.063,0.166,11.219231324636603,0.0,8.54,189,1599.0,2289.0,0.508,0.309,0.081,0.0744466800804829,0.2183098591549296,0.3450704225352113,0.36217303822937613,19.985130112,4.4354753054,686
435,55d1721,528ea9f,21134.0,2479.0,28.822,27.0,31.497,0.9152052961476159,0.03784974797017899,0.02452889036451259,0.0012173895545964002,0.004758886440695018,0.0,0.016439789522400973,0.0,14.522,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.461,0.062,0.196,0.067,0.32899999999999996,0.235,0.11599999999999999,0.08,0.0,0.299,13.286925290753686,0.0,21.87,299,4270.0,2660.0,0.516,0.23,0.171,0.15531062124248496,0.3857715430861723,0.2695390781563126,0.18937875751503008,11.553123319000001,10.85151664,580
436,5ccb4ff,08f8fb4,14828.0,1389.0,25.12,15.0,32.973,0.9650626170001902,0.004394702331494699,0.01293383920795251,0.0039241988928153115,0.0029031063237664302,0.0,0.010781536243780846,0.0,11.004000000000001,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.513,0.053,0.226,0.091,0.305,0.266,0.10800000000000001,0.08,0.147,0.363,10.759621268952632,0.0,22.22,315,5069.0,2159.0,0.51,0.20800000000000002,0.21100000000000002,0.15223880597014927,0.4338308457711443,0.263681592039801,0.1502487562189055,11.022246119000002,12.232004839000002,580
437,5d4282d,b795815,445.0,65.0,40.759,-1.0,32.797,0.9888181610542308,0.0,0.0,0.0,0.0,0.0,0.0066832838459170395,0.004498555099852034,0.9129999999999999,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.49200000000000005,0.054000000000000006,0.21100000000000002,0.10400000000000001,0.29100000000000004,0.0,0.098,0.08,0.282,0.28800000000000003,13.2191408465186,0.0,0.0,190,2730.0,1969.5,0.506,0.289,0.203,0.034,0.242,0.39799999999999996,0.326,6.6079295154,11.013215859,683
438,3a17925,485e9af,39391.0,6616.0,42.144,27.0,39.88,0.5334771476381523,0.4046793411423157,0.020987480091127192,0.01013084413620693,0.0056652083627346216,0.0,0.019525816011773955,0.005534162617689159,22.576999999999998,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.415,0.08199999999999999,0.28800000000000003,0.06,0.389,0.26899999999999996,0.122,0.121,0.11900000000000001,0.335,10.132649742752566,10.2,25.24,346,3460.0,1969.0,0.527,0.235,0.145,0.17286432160804022,0.3376884422110553,0.2864321608040201,0.20301507537688449,13.477707006,9.5541401274,614
439,6220fe5,9dda412,19008.0,1654.0,22.593000000000004,44.0,25.18,0.8942244640605297,0.026380832282471633,0.057361916771752834,0.004499369482976041,0.007646910466582599,0.0,0.009886506935687264,0.0,5.845,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.508,0.048,0.114,0.068,0.31,0.0,0.08800000000000001,0.06,0.265,0.254,12.490869896669107,0.0,15.63,210,2570.0,1920.0,0.525,0.23399999999999999,0.152,0.07952286282306162,0.3518886679920477,0.3638170974155069,0.20477137176938368,11.035787482,8.250564927200001,571
440,19b9991,09d8cd0,75550.0,9117.0,27.685,513.0,30.124000000000002,0.8859576612903226,0.0494758064516129,0.028790322580645164,0.002832661290322581,0.010423387096774194,0.0,0.02201612903225807,0.0005040322580645161,10.725,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.512,0.051,0.16899999999999998,0.071,0.297,0.278,0.09699999999999999,0.091,0.14400000000000002,0.276,13.565281775018322,2.33,8.39,295,1859.0,1819.0,0.516,0.23,0.138,0.1078921078921079,0.3186813186813187,0.3136863136863137,0.25974025974025977,12.063850455999999,9.7009635328,723
441,2d7ebcb,b795815,32957.0,3753.0,27.066999999999997,18.0,22.068,0.816356084757183,0.0028359664913462797,0.1597192192041192,0.0009050956887275359,0.006174763920874524,0.0,0.013204340436658387,0.0008045295010911433,6.428,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.524,0.03,0.179,0.07400000000000001,0.301,0.147,0.078,0.06,0.225,0.23800000000000002,11.021852285059383,0.0,16.74,214,2209.0,2170.0,0.495,0.266,0.14800000000000002,0.11940298507462688,0.30945273631840803,0.3701492537313433,0.20099502487562196,14.620241525,9.133819653,658
442,5a72ab5,4522abc,13935.0,1459.0,22.263,6.0,29.331999999999997,0.6106145195601587,0.3498856452305572,0.01692850080397895,0.0031659792064078623,0.002097336382793852,0.0015979705773667442,0.015710048238736802,0.0,16.309,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.41600000000000004,0.079,0.264,0.107,0.317,0.292,0.134,0.10099999999999999,0.0,0.28600000000000003,12.866385954389413,0.0,19.27,203,6950.0,7080.0,0.515,0.19699999999999998,0.203,0.18436873747494992,0.35971943887775554,0.3236472945891784,0.13226452905811625,8.9292092292,8.6434745339,600
443,174b8a5,528ea9f,15485.0,1638.0,29.943,-1.0,30.256999999999998,0.9179738265784144,0.03483744874623468,0.032359134000261934,0.002730176000644765,0.0,0.0,0.012099414674444144,0.0,14.955,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Farm-dependent,0.494,0.057999999999999996,0.228,0.085,0.35100000000000003,0.287,0.129,0.079,0.0,0.341,13.342264563851874,0.0,24.9,303,5129.0,3080.0,0.502,0.242,0.152,0.187,0.44799999999999995,0.253,0.11199999999999999,10.209686278,10.468159349,700
444,277edf9,176f5f0,773504.0,151084.0,45.763000000000005,1695.0,32.538000000000004,0.7117241794277805,0.05291976292908932,0.1120571216542816,0.006017028189777068,0.06781190769878756,0.00611731199294002,0.0410561890149122,0.002296499092431581,11.934000000000001,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.541,0.059000000000000004,0.22399999999999998,0.06,0.223,0.135,0.07400000000000001,0.071,0.193,0.15,9.615234387085096,3.14,7.2,221,1180.0,779.0,0.508,0.201,0.11199999999999999,0.09709709709709707,0.18418418418418414,0.30330330330330324,0.4154154154154153,12.361601135999999,7.2093137801,964
445,3f8181b,1dcfd4e,6271.0,886.0,30.285999999999998,3.0,29.608,0.5688139458129556,0.003660475861862041,0.38962065068458895,0.006380829507836018,0.011211457489473631,0.0,0.020312640643283628,0.0,16.948,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.48700000000000004,0.086,0.349,0.213,0.23199999999999998,0.152,0.055,0.11,0.0,0.2,12.0498875449774,0.0,0.0,191,3160.0,1240.0,0.495,0.226,0.162,0.213,0.247,0.27,0.27,9.0541632983,7.5990299111,663
446,fd9d109,9e0007d,5211.0,530.0,19.816,27.0,30.93,0.7305388623794598,0.2211551899694532,0.03448998742188592,0.0005889751831812647,0.0021063349771397767,0.0,0.011120650068880151,0.0,15.212,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.45299999999999996,0.067,0.256,0.08,0.341,0.35100000000000003,0.12,0.111,0.0,0.366,11.810680622618008,0.0,0.0,310,2730.0,5140.0,0.491,0.18600000000000003,0.187,0.19300000000000006,0.4910000000000001,0.212,0.104,8.855520261799999,12.513235153,634
447,7850141,1b0d913,13728.0,1468.0,30.046,-1.0,24.105,0.4137586341326882,0.04421275702476034,0.5319725307130219,0.0030288187606833327,0.0014894191265406491,0.0,0.005537840242305501,0.0,19.204,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.445,0.057999999999999996,0.373,0.172,0.297,0.0,0.099,0.1,0.0,0.26899999999999996,9.231862068679565,0.0,35.15,282,7090.0,4719.0,0.503,0.289,0.162,0.2609561752988048,0.3047808764940239,0.26992031872509964,0.16434262948207173,14.008581173,11.808280465,622
448,d1bca8b,c479f0c,18612.0,1808.0,20.649,27.0,22.873,0.9678184589604596,0.005753914175827504,0.013133056741669443,0.001221444939079172,0.00362395647214399,0.00010094586273381588,0.008348222848086572,0.0,7.441,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.478,0.066,0.16,0.04,0.28300000000000003,0.273,0.10099999999999999,0.06,0.0,0.315,10.612008663603891,0.0,21.45,245,4770.0,2710.0,0.503,0.213,0.21,0.0814070351758794,0.3738693467336683,0.34271356783919604,0.20201005025125626,10.423382764,11.175585644000002,565
449,998be37,9d0874a,196891.0,30191.0,42.67,2486.0,32.05,0.6536965369653697,0.22990229902299025,0.053980539805398055,0.003780037800378004,0.02999029990299903,0.00010000100001000009,0.024830248302483027,0.003720037200372004,17.229,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.426,0.067,0.284,0.085,0.344,0.26899999999999996,0.122,0.099,0.153,0.315,12.464236313318512,7.6,18.66,368,1420.0,1810.0,0.501,0.242,0.12300000000000001,0.14529058116232466,0.2895791583166333,0.35070140280561124,0.21442885771543088,14.310164977000001,9.656576295599999,837
450,e4ed90f,e899d7f,37730.0,4060.0,28.625999999999998,40.0,30.854,0.6066409836720029,0.3340053495149507,0.012355782665974691,0.03183759830731766,0.001307437422651603,0.0,0.013054413349834327,0.0007984350672681545,20.237000000000002,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.377,0.08,0.25,0.061,0.37200000000000005,0.21100000000000002,0.132,0.111,0.077,0.387,12.963417647059954,8.42,36.31,350,3170.0,1730.0,0.485,0.226,0.158,0.20260782347041129,0.4212637913741224,0.25175526579739216,0.12437311935807426,11.774800342999999,12.329219193,560
451,bbb9219,52acab4,4491.0,422.0,24.711,2.0,20.905,0.8992533210719391,0.003768379596773388,0.04035264836120468,0.004887898203772378,0.0019991403696410547,0.0,0.049738612396669435,0.0,8.814,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.625,0.026000000000000002,0.237,0.14300000000000002,0.345,0.0,0.12300000000000001,0.08,0.0,0.331,10.109541562189564,0.0,43.15,305,2730.0,1969.5,0.505,0.23,0.21,0.0893574297188755,0.3604417670682731,0.3132530120481928,0.2369477911646586,10.674969421,13.788502167999999,606
452,3578dc9,20d32fc,51455.0,5709.0,34.059,270.0,32.467,0.4090840893405483,0.32853556317953125,0.12316832871560457,0.07794792802344537,0.013113015993678544,0.0010002300529121698,0.04506036388369325,0.0020904808105864352,16.824,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.374,0.084,0.295,0.085,0.33,0.203,0.111,0.091,0.11,0.301,12.170591029091993,7.72,30.2,289,10270.0,16419.0,0.514,0.302,0.078,0.15084915084915082,0.27672327672327673,0.37862137862137857,0.1938061938061938,17.55734849,5.7421483421,832
